STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,GENDER,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,OVER VALID VOTES + NOTA,OVER TOTAL ELECTORS,TOTAL ELECTORS
Tamil Nadu,195,THIRUPARANKUNDRAM,12 Renganathan Doraisamy,MALE,66,GENERAL,RTSMJD,Ring,137,3,140,0.05,0.04,311705
Tamil Nadu,195,THIRUPARANKUNDRAM,13 Vallarasan. K.,MALE,33,SC,IND,Air conditioner,136,0,136,0.05,0.04,311705
Tamil Nadu,195,THIRUPARANKUNDRAM,14 Ukkra Pandian. S.,MALE,33,GENERAL,IND,Matchbox,119,3,122,0.05,0.04,311705
Tamil Nadu,195,THIRUPARANKUNDRAM,15 Arumugam. G.,MALE,62,GENERAL,IND,Bat,103,5,108,0.04,0.03,311705
Tamil Nadu,195,THIRUPARANKUNDRAM,16 Pounraj. N.,MALE,31,GENERAL,IND,Calculator,66,0,66,0.03,0.02,311705
TURN OUT,,,,,,TOTAL:,,,253347,2119,255466,-,81.96,
Tamil Nadu,196,THIRUMANGALAM,1 Manimaran.m,MALE,51,GENERAL,DMK,Rising sun,87063,1228,88291,38.22,33.58,262948
Tamil Nadu,196,THIRUMANGALAM,2 Udhayakumar.r.b,MALE,52,GENERAL,ADMK,Two leaves,63652,832,64484,27.92,24.52,262948
Tamil Nadu,196,THIRUMANGALAM,3 Sathishkumar.n,MALE,37,GENERAL,TVK,Whistle,59700,1126,60826,26.33,23.13,262948
Tamil Nadu,196,THIRUMANGALAM,4 Munish.n,MALE,35,GENERAL,NTK,Farmer Carrying Plough,10751,388,11139,4.82,4.24,262948
Tamil Nadu,196,THIRUMANGALAM,5 Jeevitha Nachiyar.b,FEMALE,29,GENERAL,AIPTMMK,Coconut farm,2750,101,2851,1.23,1.08,262948
Tamil Nadu,196,THIRUMANGALAM,7 Bharath.m,MALE,42,GENERAL,IND,Mike,906,18,924,0.4,0.35,262948
Tamil Nadu,196,THIRUMANGALAM,8 Vengateswaran.b,MALE,43,GENERAL,IND,Cot,425,2,427,0.18,0.16,262948
Tamil Nadu,196,THIRUMANGALAM,9 Kalaiselvi.r,FEMALE,38,SC,AIDMMK,Ring,280,3,283,0.12,0.11,262948
Tamil Nadu,196,THIRUMANGALAM,10 Murugan.s,MALE,49,GENERAL,IND,Gas cylinder,239,14,253,0.11,0.1,262948
Tamil Nadu,196,THIRUMANGALAM,11 Alagar.a,MALE,45,GENERAL,ETMK,Jackfruit,131,2,133,0.06,0.05,262948
Tamil Nadu,196,THIRUMANGALAM,12 Ayyanan.p,MALE,52,SC,IND,Matchbox,110,2,112,0.05,0.04,262948
Tamil Nadu,196,THIRUMANGALAM,13 Sakkaravarthy.p,MALE,45,GENERAL,IND,Water melon,97,8,105,0.05,0.04,262948
Tamil Nadu,196,THIRUMANGALAM,14 Nagoor.m,MALE,63,GENERAL,IND,Pencil box,80,4,84,0.04,0.03,262948
Tamil Nadu,196,THIRUMANGALAM,15 Muthuraja.m,MALE,46,GENERAL,IND,Calculator,81,2,83,0.04,0.03,262948
Tamil Nadu,196,THIRUMANGALAM,16 Girishkumar.a,MALE,50,GENERAL,IND,Almirah,52,0,52,0.02,0.02,262948
TURN OUT,,,,,,TOTAL:,,,227225,3755,230980,-,87.84,
Tamil Nadu,197,USILAMPATTI,1 Vijay. M,MALE,40,GENERAL,TVK,Whistle,64693,1050,65743,29.34,24.53,267969
Tamil Nadu,197,USILAMPATTI,2 Mahendran. I,MALE,61,GENERAL,ADMK,Two leaves,63206,732,63938,28.54,23.86,267969
Tamil Nadu,197,USILAMPATTI,3 Saravanakumar. T,MALE,48,GENERAL,INC,Hand,58841,624,59465,26.54,22.19,267969
Tamil Nadu,197,USILAMPATTI,4 Ayyappan. P,MALE,60,GENERAL,AIPTMMK,Coconut farm,16303,317,16620,7.42,6.2,267969
Tamil Nadu,197,USILAMPATTI,5 Abirami. D,FEMALE,25,GENERAL,NTK,Farmer Carrying Plough,14749,436,15185,6.78,5.67,267969
Tamil Nadu,197,USILAMPATTI,6 Vellaipandi. V,MALE,61,SC,BSP,Elephant,711,13,724,0.32,0.27,267969
Tamil Nadu,197,USILAMPATTI,8 Praveena. S,FEMALE,46,GENERAL,IND,Diamond,343,0,343,0.15,0.13,267969
Tamil Nadu,197,USILAMPATTI,9 Thiagarajan. O. V,MALE,48,GENERAL,IND,Mike,332,5,337,0.15,0.13,267969
Tamil Nadu,197,USILAMPATTI,10 Muthu. N,MALE,39,SC,IND,Water melon,299,1,300,0.13,0.11,267969
Tamil Nadu,197,USILAMPATTI,11 Thirumoorthy. A,MALE,52,SC,IND,Lady finger,268,2,270,0.12,0.1,267969
Tamil Nadu,197,USILAMPATTI,12 Kiranya. S,FEMALE,25,GENERAL,IND,Ship,259,3,262,0.12,0.1,267969
Tamil Nadu,197,USILAMPATTI,13 Dhanasekaran. T,MALE,40,GENERAL,IND,Throwing a javelin,169,0,169,0.08,0.06,267969
TURN OUT,,,,,,TOTAL:,,,220844,3204,224048,-,83.61,
Tamil Nadu,198,ANDIPATTI,1 Maharajan.a,MALE,72,GENERAL,DMK,Rising sun,73609,715,74324,34.2,28.81,257997
Tamil Nadu,198,ANDIPATTI,2 Pandi.v,MALE,46,GENERAL,TVK,Whistle,63841,929,64770,29.8,25.1,257997
Tamil Nadu,198,ANDIPATTI,3 Logirajan.a,MALE,66,GENERAL,ADMK,Two leaves,62645,698,63343,29.15,24.55,257997
Tamil Nadu,198,ANDIPATTI,4 Gomathi .m,FEMALE,35,GENERAL,NTK,Farmer Carrying Plough,10075,271,10346,4.76,4.01,257997
Tamil Nadu,198,ANDIPATTI,6 Chellapandiyan.s,MALE,59,GENERAL,AIPTMMK,Coconut farm,570,16,586,0.27,0.23,257997
Tamil Nadu,198,ANDIPATTI,7 Elayaraja.m,MALE,42,SC,PT,Gas cylinder,499,17,516,0.24,0.2,257997
Tamil Nadu,198,ANDIPATTI,8 Irumborai.g,MALE,46,SC,CPIM,Truck,503,2,505,0.23,0.2,257997
Tamil Nadu,198,ANDIPATTI,9 Esakkiammal.m,FEMALE,49,SC,BSP,Elephant,416,4,420,0.19,0.16,257997
Tamil Nadu,198,ANDIPATTI,10 Gopal.s,MALE,70,SC,IND,Diamond,229,3,232,0.11,0.09,257997
Tamil Nadu,198,ANDIPATTI,11 Pandidurai.p,MALE,35,SC,IND,Cauliflower,220,0,220,0.1,0.09,257997
Tamil Nadu,198,ANDIPATTI,12 Gopinath.p,MALE,25,GENERAL,IND,Baby walker,181,2,183,0.08,0.07,257997
Tamil Nadu,198,ANDIPATTI,13 Neelakannan.t,MALE,35,GENERAL,IND,Ship,158,1,159,0.07,0.06,257997
Tamil Nadu,198,ANDIPATTI,14 Jagadeesan.p,MALE,51,GENERAL,IND,Binoculars,151,2,153,0.07,0.06,257997
Tamil Nadu,198,ANDIPATTI,15 Mohammed Rukman.m,MALE,29,GENERAL,tavk,Camera,142,6,148,0.07,0.06,257997
Tamil Nadu,198,ANDIPATTI,16 Packiaraj.s,MALE,37,GENERAL,IND,Matchbox,130,3,133,0.06,0.05,257997
Tamil Nadu,198,ANDIPATTI,17 Vijayaraj.r,MALE,45,SC,IND,Brief case,112,1,113,0.05,0.04,257997
Tamil Nadu,198,ANDIPATTI,18 Jeyamurugan.m.p,MALE,52,GENERAL,VTVTK,Pestle and mortar,81,1,82,0.04,0.03,257997
Tamil Nadu,198,ANDIPATTI,19 Karuppaiya,MALE,54,SC,IND,Dumbbells,67,1,68,0.03,0.03,257997
TURN OUT,,,,,,TOTAL:,,,214627,2702,217329,-,84.24,
Tamil Nadu,199,PERIYAKULAM (SC),1 Sabari Iyngaran G.,MALE,28,SC,TVK,Whistle,84822,834,85656,40.56,32.13,266570
Tamil Nadu,199,PERIYAKULAM (SC),2 Sakthivel P.,MALE,63,SC,VCK,Pot,65657,678,66335,31.41,24.88,266570
Tamil Nadu,199,PERIYAKULAM (SC),3 Dr Kathirkamu K.,MALE,68,SC,AMMKMNKZ,Pressure cooker,43902,619,44521,21.08,16.7,266570
Tamil Nadu,199,PERIYAKULAM (SC),4 Vimala R.,FEMALE,43,SC,NTK,Farmer Carrying Plough,9413,197,9610,4.55,3.61,266570
Tamil Nadu,199,PERIYAKULAM (SC),6 Marisamy V.,MALE,39,SC,PT,Gas cylinder,1141,20,1161,0.55,0.44,266570
Tamil Nadu,199,PERIYAKULAM (SC),7 Palanichamy T.,MALE,31,SC,IND,Tea filter,632,4,636,0.3,0.24,266570
Tamil Nadu,199,PERIYAKULAM (SC),8 Abitha M.,FEMALE,25,SC,IND,Kettle,388,2,390,0.18,0.15,266570
Tamil Nadu,199,PERIYAKULAM (SC),9 Dr. Mohanraj A.c. (p.t),MALE,50,SC,IND,Batsman,334,9,343,0.16,0.13,266570
Tamil Nadu,199,PERIYAKULAM (SC),10 Vairamuthu D.,MALE,30,SC,IND,Mixee,263,2,265,0.13,0.1,266570
Tamil Nadu,199,PERIYAKULAM (SC),11 Selvaraj R.,MALE,44,SC,IND,Funnel,253,2,255,0.12,0.1,266570
Tamil Nadu,199,PERIYAKULAM (SC),12 Ranjeeth Kumar J.,MALE,39,SC,SUCI,Scissors,237,3,240,0.11,0.09,266570
Tamil Nadu,199,PERIYAKULAM (SC),13 Kumar S.,MALE,28,SC,IND,Frying pan,138,8,146,0.07,0.05,266570
Tamil Nadu,199,PERIYAKULAM (SC),14 Sanmugavel K.,MALE,60,SC,IND,Pan,141,4,145,0.07,0.05,266570
TURN OUT,,,,,,TOTAL:,,,208784,2425,211209,-,79.23,
Tamil Nadu,200,BODINAYAKANUR,1 Panneerselvam.o,MALE,75,GENERAL,DMK,Rising sun,84228,978,85206,38.62,32.23,264386
Tamil Nadu,200,BODINAYAKANUR,2 Prakash.s,MALE,38,GENERAL,TVK,Whistle,77571,830,78401,35.54,29.65,264386
Tamil Nadu,200,BODINAYAKANUR,3 Narayanasamy V.t.,MALE,65,GENERAL,ADMK,Two leaves,40787,499,41286,18.71,15.62,264386
Tamil Nadu,200,BODINAYAKANUR,4 Kalaiarasu.s,MALE,61,SC,NTK,Farmer Carrying Plough,11172,283,11455,5.19,4.33,264386
Tamil Nadu,200,BODINAYAKANUR,6 Padmanabhan.n,MALE,71,GENERAL,AIPTMMK,Coconut farm,651,8,659,0.3,0.25,264386
Tamil Nadu,200,BODINAYAKANUR,7 Selvamurugan.p,MALE,33,GENERAL,IND,Tea filter,514,15,529,0.24,0.2,264386
Tamil Nadu,200,BODINAYAKANUR,8 Nagananthini.v,FEMALE,35,GENERAL,IND,Diamond,524,2,526,0.24,0.2,264386
Tamil Nadu,200,BODINAYAKANUR,9 Dr.pandikumar.s,MALE,39,SC,CPI(ML)(L),Flag with three stars,404,13,417,0.19,0.16,264386
Tamil Nadu,200,BODINAYAKANUR,10 Balasubramani.r,MALE,61,GENERAL,IND,Bat,279,0,279,0.13,0.11,264386
Tamil Nadu,200,BODINAYAKANUR,11 Karuppaiah.g,MALE,47,GENERAL,IND,Gas cylinder,191,10,201,0.09,0.08,264386
Tamil Nadu,200,BODINAYAKANUR,12 Raja.m,MALE,55,GENERAL,VSHWTMLK,Ring,188,1,189,0.09,0.07,264386
Tamil Nadu,200,BODINAYAKANUR,13 Velraj.k,MALE,46,GENERAL,IND,Nail cutter,180,0,180,0.08,0.07,264386
Tamil Nadu,200,BODINAYAKANUR,14 Saravanakumar.v,MALE,45,GENERAL,IND,Mike,170,2,172,0.08,0.07,264386
Tamil Nadu,200,BODINAYAKANUR,15 Chandrasekaran.s,MALE,62,GENERAL,IND,Ship,115,4,119,0.05,0.05,264386
Tamil Nadu,200,BODINAYAKANUR,16 Gowtham.r,MALE,37,GENERAL,IND,Jackfruit,78,0,78,0.04,0.03,264386
TURN OUT,,,,,,TOTAL:,,,217952,2676,220628,-,83.45,
Tamil Nadu,201,CUMBUM,1 Jeganathmishra Pla,MALE,50,GENERAL,TVK,Whistle,84340,1054,85394,40.55,33.19,257323
Tamil Nadu,201,CUMBUM,2 Eramakrishnan N,MALE,77,GENERAL,DMK,Rising sun,83594,1049,84643,40.2,32.89,257323
Tamil Nadu,201,CUMBUM,3 Jakkaiyan S.t.k.,MALE,75,GENERAL,ADMK,Two leaves,26853,454,27307,12.97,10.61,257323
Tamil Nadu,201,CUMBUM,4 Anbuselvi A,FEMALE,57,GENERAL,NTK,Farmer Carrying Plough,9367,232,9599,4.56,3.73,257323
Tamil Nadu,201,CUMBUM,6 Muthu Bagavathi M.,MALE,38,SC,tavk,Camera,427,4,431,0.2,0.17,257323
Tamil Nadu,201,CUMBUM,7 Rajamohammed T,MALE,55,GENERAL,IND,Hand cart,421,1,422,0.2,0.16,257323
Tamil Nadu,201,CUMBUM,8 Kathiravan S,MALE,35,GENERAL,NGPP,Gas cylinder,317,2,319,0.15,0.12,257323
Tamil Nadu,201,CUMBUM,9 Prakash P.,MALE,43,GENERAL,IND,Diamond,253,1,254,0.12,0.1,257323
Tamil Nadu,201,CUMBUM,10 Muthuselvam G.,MALE,39,GENERAL,IND,Frying pan,213,1,214,0.1,0.08,257323
Tamil Nadu,201,CUMBUM,11 Thasthakeer I,MALE,51,GENERAL,IND,Coconut farm,190,6,196,0.09,0.08,257323
Tamil Nadu,201,CUMBUM,12 Ashok Kumar A,MALE,33,GENERAL,IND,Bucket,181,3,184,0.09,0.07,257323
Tamil Nadu,201,CUMBUM,13 Prakash P.,MALE,42,SC,IND,Bat,177,4,181,0.09,0.07,257323
Tamil Nadu,201,CUMBUM,14 Arunkumar A,MALE,41,GENERAL,IND,Clip,161,0,161,0.08,0.06,257323
Tamil Nadu,201,CUMBUM,15 Vinoth Kumar R,MALE,35,GENERAL,IND,Almirah,154,0,154,0.07,0.06,257323
Tamil Nadu,201,CUMBUM,16 Saravanan S.r.,MALE,47,GENERAL,IND,Lady finger,110,1,111,0.05,0.04,257323
Tamil Nadu,201,CUMBUM,17 Balan R,MALE,35,GENERAL,IND,Ship,103,3,106,0.05,0.04,257323
Tamil Nadu,201,CUMBUM,18 Rajadurai S,MALE,31,GENERAL,IND,Box,96,2,98,0.05,0.04,257323
Tamil Nadu,201,CUMBUM,19 Nanthakumar A.,MALE,50,GENERAL,IND,Football player,69,2,71,0.03,0.03,257323
Tamil Nadu,201,CUMBUM,20 Subramaniyam L R,MALE,47,GENERAL,IND,Electric pole,61,1,62,0.03,0.02,257323
TURN OUT,,,,,,TOTAL:,,,207731,2843,210574,-,81.83,
Tamil Nadu,202,RAJAPALAYAM,1 Jegadeshwari. K,FEMALE,40,GENERAL,TVK,Whistle,64947,601,65548,35.81,30.54,214646
Tamil Nadu,202,RAJAPALAYAM,2 Thangapandian. S,MALE,57,GENERAL,DMK,Rising sun,54189,754,54943,30.02,25.6,214646
Tamil Nadu,202,RAJAPALAYAM,3 Priscilla Pandian. J,FEMALE,56,GENERAL,BJP,Lotus,35878,440,36318,19.84,16.92,214646
Tamil Nadu,202,RAJAPALAYAM,4 Dr. Karthikeyan. T.e.,MALE,33,GENERAL,NTK,Farmer Carrying Plough,16675,297,16972,9.27,7.91,214646
Tamil Nadu,202,RAJAPALAYAM,5 Ramadevi. T,FEMALE,38,SC,PT,Gas cylinder,2485,59,2544,1.39,1.19,214646
Tamil Nadu,202,RAJAPALAYAM,6 Harish. A,MALE,28,GENERAL,AIPTMMK,Coconut farm,1531,16,1547,0.85,0.72,214646
Tamil Nadu,202,RAJAPALAYAM,7 Nasrin Banu. T,FEMALE,41,GENERAL,RPPRINAT,Ganna kisan,1213,27,1240,0.68,0.58,214646
Tamil Nadu,202,RAJAPALAYAM,9 Manmathan. M,MALE,71,SC,IND,Batsman,411,3,414,0.23,0.19,214646
Tamil Nadu,202,RAJAPALAYAM,10 Muthulakshmi. R,FEMALE,45,GENERAL,IND,Tube light,351,0,351,0.19,0.16,214646
Tamil Nadu,202,RAJAPALAYAM,11 Thangapandi. B,MALE,33,SC,IND,Helmet,304,0,304,0.17,0.14,214646
Tamil Nadu,202,RAJAPALAYAM,12 Selvi. K,FEMALE,35,GENERAL,IND,Matchbox,291,7,298,0.16,0.14,214646
Tamil Nadu,202,RAJAPALAYAM,13 Jegathishwari. N,FEMALE,47,GENERAL,IND,Pressure cooker,291,1,292,0.16,0.14,214646
Tamil Nadu,202,RAJAPALAYAM,14 Alagumurugan. S,MALE,32,GENERAL,IND,Diamond,267,1,268,0.15,0.12,214646
Tamil Nadu,202,RAJAPALAYAM,15 Balamurugan. V,MALE,50,GENERAL,IND,Balloon,202,1,203,0.11,0.09,214646
Tamil Nadu,202,RAJAPALAYAM,16 Selvakumar. A,MALE,30,SC,IND,Jackfruit,178,2,180,0.1,0.08,214646
Tamil Nadu,202,RAJAPALAYAM,17 Murugan. D,MALE,56,SC,IND,Lunch box,170,1,171,0.09,0.08,214646
Tamil Nadu,202,RAJAPALAYAM,18 Samuel Raj,MALE,34,GENERAL,IND,Television,139,1,140,0.08,0.07,214646
Tamil Nadu,202,RAJAPALAYAM,19 Shanmugachandra Velavan. C.c,MALE,58,ST,IND,Razor,135,2,137,0.07,0.06,214646
Tamil Nadu,202,RAJAPALAYAM,20 Saravanan. G,MALE,50,GENERAL,IND,Tiller,117,2,119,0.07,0.06,214646
Tamil Nadu,202,RAJAPALAYAM,21 Vijendran. G,MALE,67,GENERAL,IND,Ring,107,1,108,0.06,0.05,214646
Tamil Nadu,202,RAJAPALAYAM,22 Ganesan. K,MALE,43,GENERAL,IND,Electric pole,94,1,95,0.05,0.04,214646
Tamil Nadu,202,RAJAPALAYAM,23 Alagupandian. A,MALE,63,GENERAL,IND,Bricks,75,0,75,0.04,0.03,214646
TURN OUT,,,,,,TOTAL:,,,180780,2240,183020,-,85.27,
Tamil Nadu,203,SRIVILLIPUTHUR (SC),1 Karthik.a,MALE,37,SC,TVK,Whistle,64709,944,65653,33.93,29.19,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),2 Mahalingam.p,MALE,53,SC,CPI,Ears of corn and sickle,56261,811,57072,29.5,25.38,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),3 Chandraprabha.m,FEMALE,44,SC,ADMK,Two leaves,42148,691,42839,22.14,19.05,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),4 Karikalapandiyan.a,MALE,46,SC,NTK,Farmer Carrying Plough,12948,326,13274,6.86,5.9,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),5 Dr. Shyam Krishnasamy,MALE,33,SC,PT,Gas cylinder,9329,193,9522,4.92,4.23,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),6 Chandra.m,FEMALE,51,SC,AIPTMMK,Coconut farm,1684,42,1726,0.89,0.77,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),8 Devialakshmi Saranya.k,FEMALE,38,SC,IND,Peas,505,4,509,0.26,0.23,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),9 Muthuraj.u,MALE,44,SC,IND,Stethoscope,441,2,443,0.23,0.2,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),10 Alaguraja T,MALE,31,SC,IND,Boat with man and sail,360,5,365,0.19,0.16,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),11 Murugesan.s,MALE,47,SC,IND,Mike,335,6,341,0.18,0.15,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),12 Pandiyammal.m,FEMALE,37,SC,IND,Ring,339,1,340,0.18,0.15,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),13 Suryaprakash.r,MALE,28,SC,IND,Television,234,1,235,0.12,0.1,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),14 Sudandiradoss.m,MALE,25,SC,IND,Air conditioner,151,0,151,0.08,0.07,224903
Tamil Nadu,203,SRIVILLIPUTHUR (SC),15 Varatharajan.a,MALE,54,SC,NIDP,Spanner,126,2,128,0.07,0.06,224903
TURN OUT,,,,,,TOTAL:,,,190415,3056,193471,-,86.02,
Tamil Nadu,204,SATTUR,1 Kadarkarairaj. A,MALE,67,GENERAL,DMK,Rising sun,61342,718,62060,31.23,26.97,230149
Tamil Nadu,204,SATTUR,2 Nainar Nagenthran,MALE,65,GENERAL,BJP,Lotus,55465,606,56071,28.21,24.36,230149
Tamil Nadu,204,SATTUR,3 Ajith. M,MALE,32,GENERAL,TVK,Whistle,52904,594,53498,26.92,23.24,230149
Tamil Nadu,204,SATTUR,4 Esakkiraja. K,MALE,39,GENERAL,AIPTMMK,Coconut farm,11485,117,11602,5.84,5.04,230149
Tamil Nadu,204,SATTUR,5 Anandharaja. D.,MALE,49,GENERAL,NTK,Farmer Carrying Plough,9064,171,9235,4.65,4.01,230149
Tamil Nadu,204,SATTUR,6 Velmurugan. S,MALE,50,SC,PT,Gas cylinder,2293,50,2343,1.18,1.02,230149
Tamil Nadu,204,SATTUR,8 Mayakkannan. V,MALE,35,GENERAL,IND,Gas Stove,462,0,462,0.23,0.2,230149
Tamil Nadu,204,SATTUR,9 Manivasagam.s,MALE,47,SC,IND,Diamond,456,0,456,0.23,0.2,230149
Tamil Nadu,204,SATTUR,10 Kamala Vel Selvan. P,MALE,53,GENERAL,BSP,Elephant,400,4,404,0.2,0.18,230149
Tamil Nadu,204,SATTUR,11 Ramesh Kumar. B,MALE,44,GENERAL,IND,Jackfruit,339,1,340,0.17,0.15,230149
Tamil Nadu,204,SATTUR,12 Thanga Mariappan. J,MALE,53,GENERAL,IND,Mike,239,0,239,0.12,0.1,230149
Tamil Nadu,204,SATTUR,13 Mahendran. M,MALE,31,GENERAL,IND,Spanner,230,1,231,0.12,0.1,230149
Tamil Nadu,204,SATTUR,14 Maheshkumar. M,MALE,36,GENERAL,IND,Matchbox,193,0,193,0.1,0.08,230149
Tamil Nadu,204,SATTUR,15 Vijendran. G,MALE,67,GENERAL,IND,Sewing machine,186,4,190,0.1,0.08,230149
Tamil Nadu,204,SATTUR,16 Saravanan. P,MALE,52,GENERAL,IND,Ship,186,4,190,0.1,0.08,230149
Tamil Nadu,204,SATTUR,17 Thanga Durai. P,MALE,33,GENERAL,PMTDK,Baby walker,130,0,130,0.07,0.06,230149
Tamil Nadu,204,SATTUR,18 Mutharasan. M,MALE,37,GENERAL,IND,Battery Torch,126,0,126,0.06,0.05,230149
Tamil Nadu,204,SATTUR,19 Venkatesan. M,MALE,31,GENERAL,IND,Telephone,122,1,123,0.06,0.05,230149
Tamil Nadu,204,SATTUR,20 Muthukannu. C,MALE,59,GENERAL,TMNK,Electric pole,100,5,105,0.05,0.05,230149
Tamil Nadu,204,SATTUR,21 Narmada Nandhakumar,FEMALE,48,GENERAL,IND,Belt,85,3,88,0.04,0.04,230149
Tamil Nadu,204,SATTUR,22 Kaliraj. M,MALE,34,SC,IND,Bat,86,0,86,0.04,0.04,230149
Tamil Nadu,204,SATTUR,23 Ajithkumar. S,MALE,28,GENERAL,IND,Ring,86,0,86,0.04,0.04,230149
TURN OUT,,,,,,TOTAL:,,,196440,2294,198734,-,86.35,
Tamil Nadu,205,SIVAKASI,1 Keerthana S,FEMALE,29,GENERAL,TVK,Whistle,68273,436,68709,35.51,30.07,228465
Tamil Nadu,205,SIVAKASI,2 Ashokan G,MALE,67,GENERAL,INC,Hand,56596,443,57039,29.47,24.97,228465
Tamil Nadu,205,SIVAKASI,3 Rajenthrabhalaji K T,MALE,62,GENERAL,ADMK,Two leaves,50595,483,51078,26.39,22.36,228465
Tamil Nadu,205,SIVAKASI,4 Esther Mary Diana A,FEMALE,45,GENERAL,NTK,Farmer Carrying Plough,10087,104,10191,5.27,4.46,228465
Tamil Nadu,205,SIVAKASI,5 Kanipandi M,MALE,28,SC,PT,Gas cylinder,2484,29,2513,1.3,1.1,228465
Tamil Nadu,205,SIVAKASI,6 Ganesan M,MALE,70,GENERAL,AIPTMMK,Coconut farm,1695,34,1729,0.89,0.76,228465
Tamil Nadu,205,SIVAKASI,8 Suresh K,MALE,32,SC,BSP,Elephant,229,0,229,0.12,0.1,228465
Tamil Nadu,205,SIVAKASI,9 Ramesh P,MALE,39,SC,IND,Pressure cooker,210,3,213,0.11,0.09,228465
Tamil Nadu,205,SIVAKASI,10 Nagalakshmi V,FEMALE,31,GENERAL,IND,Pen drive,204,1,205,0.11,0.09,228465
Tamil Nadu,205,SIVAKASI,11 Venkatesh V,MALE,33,GENERAL,IND,Camera,195,4,199,0.1,0.09,228465
Tamil Nadu,205,SIVAKASI,12 Chinnadurai Alias Dimitro S,MALE,38,GENERAL,CPI(ML)(L),Flag with three stars,162,0,162,0.08,0.07,228465
Tamil Nadu,205,SIVAKASI,13 Murugan M,MALE,43,SC,IND,Bucket,120,0,120,0.06,0.05,228465
Tamil Nadu,205,SIVAKASI,14 Ganesan S,MALE,57,GENERAL,IND,Matchbox,102,0,102,0.05,0.04,228465
Tamil Nadu,205,SIVAKASI,15 Ganesan V,MALE,70,GENERAL,IND,Gift pack,80,0,80,0.04,0.04,228465
TURN OUT,,,,,,TOTAL:,,,191965,1552,193517,-,84.7,
Tamil Nadu,206,VIRUDHUNAGAR,1 Selvam P,MALE,31,GENERAL,TVK,Whistle,63070,583,63653,37.93,31.68,200938
Tamil Nadu,206,VIRUDHUNAGAR,2 Vijayaprabhakar,MALE,35,GENERAL,DMDK,Nagara,53689,573,54262,32.33,27,200938
Tamil Nadu,206,VIRUDHUNAGAR,3 Ganesan V.g.,MALE,51,GENERAL,ADMK,Two leaves,33851,361,34212,20.38,17.03,200938
Tamil Nadu,206,VIRUDHUNAGAR,4 Lakshmanan,MALE,27,GENERAL,NTK,Farmer Carrying Plough,9938,182,10120,6.03,5.04,200938
Tamil Nadu,206,VIRUDHUNAGAR,5 Balasubramaniam M,MALE,57,SC,PT,Gas cylinder,2166,51,2217,1.32,1.1,200938
Tamil Nadu,206,VIRUDHUNAGAR,7 Ajay I,MALE,27,GENERAL,IND,Noodles bowl,532,0,532,0.32,0.26,200938
Tamil Nadu,206,VIRUDHUNAGAR,8 Muthuvel S,MALE,58,GENERAL,IND,Pressure cooker,508,1,509,0.3,0.25,200938
Tamil Nadu,206,VIRUDHUNAGAR,9 Subburaj K,MALE,48,SC,IND,Bat,342,1,343,0.2,0.17,200938
Tamil Nadu,206,VIRUDHUNAGAR,10 Gunasundaram R,MALE,71,GENERAL,IND,Ring,204,0,204,0.12,0.1,200938
Tamil Nadu,206,VIRUDHUNAGAR,11 Gurusamy S,MALE,68,GENERAL,IND,Diamond,180,2,182,0.11,0.09,200938
Tamil Nadu,206,VIRUDHUNAGAR,12 Rathinaraja S,MALE,54,GENERAL,NNNMNEK,Battery Torch,145,3,148,0.09,0.07,200938
Tamil Nadu,206,VIRUDHUNAGAR,13 Santhosh Kumar R,MALE,29,GENERAL,IND,Ship,137,0,137,0.08,0.07,200938
Tamil Nadu,206,VIRUDHUNAGAR,14 Amirtha Pandi M.v,MALE,30,SC,IND,Throwing a javelin,121,1,122,0.07,0.06,200938
Tamil Nadu,206,VIRUDHUNAGAR,15 Ranjith S,MALE,30,GENERAL,IND,Electric pole,118,1,119,0.07,0.06,200938
Tamil Nadu,206,VIRUDHUNAGAR,16 Vikraman N,MALE,41,SC,DMMK,Mike,115,3,118,0.07,0.06,200938
TURN OUT,,,,,,TOTAL:,,,166056,1776,167832,-,83.52,
Tamil Nadu,207,ARUPPUKKOTTAI,1 Ramachandran. K.k.s.s.r,MALE,76,GENERAL,DMK,Rising sun,64124,980,65104,36.49,31.27,208168
Tamil Nadu,207,ARUPPUKKOTTAI,2 Karthik Kumar. K,MALE,31,GENERAL,TVK,Whistle,59556,605,60161,33.72,28.9,208168
Tamil Nadu,207,ARUPPUKKOTTAI,3 Sethupathy. S,MALE,53,GENERAL,ADMK,Two leaves,36783,407,37190,20.84,17.87,208168
